_ROW,_FIVETRAN_SYNCED,EXPOSED_,EXPOSED_FILTER,WEIGHT_SET,CONTROL_,EXPOSED_N,LIMITING_FILTER,STATISTICAL_SIGNIFICANCE,FOLDER_NAME,CONTROL_N,LIFT,SID,FILTER,DELTA,METRIC,CONTROL_FILTER,CID,TIMESTAMP,TIMESTAMP_DATE,CHANNEL,METRIC_CLEAN,IS_SIGNIFICANT
33425,2025-12-03 22:52:49.512000000,0.253,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.168,588,Timestamp: 4/1/25-6/30/25,0.982074071,Ethnicity,179,0.509,374821,Hispanic,0.086,First Choice Consideration,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,First Choice Consideration,False
8971,2025-12-03 22:52:49.456000000,0.644,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.538,1110,Timestamp: 4/1/25-4/30/25,0.979079255,Delivery Category,122,0.197,374821," Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",0.106,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,False
15156,2025-12-03 22:52:49.474000000,0.333,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.375,18,Timestamp: 2/1/25-2/28/25,,Past Brand Recency - Instacart,13,-0.112,374821,Once a week,-0.042,More than Restaurant Consideration: Baby Supplies,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,More than Restaurant Consideration: Baby Supplies,False
16906,2025-12-03 22:52:49.480000000,0.134,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.177,119,Timestamp: 3/1/25-3/31/25,0.611341502,Delivery Category,96,-0.241,374821," Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",-0.043,DashPass Worth,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,DashPass Worth,False
24841,2025-12-03 22:52:49.496000000,0.084,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.078,987,Timestamp: 2/1/25-2/28/25,0.297346341,Delivery Category,356,0.084,374821," Household Essentials (e.g., paper towels, toilet paper, cleaning supplies, organizers, etc.)",0.006,DashPass Aided Awareness (DD aware non-users),XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,DashPass Aided Awareness (DD aware non-users),False
38897,2025-12-03 22:52:49.522000000,0.402,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.428,179,Timestamp: 2/1/25-2/28/25,0.326608225,Past Brand Recency - Instacart,97,-0.061,374821,Less than once a week,-0.026,More than Restaurant Consideration: Alcoholic Beverages,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,More than Restaurant Consideration: Alcoholic Beverages,False
31026,2025-12-03 22:52:49.508000000,0.352,XM: 2. Social Exposed,XM: 2. Social (3/1/25 - 3/31/25),0.526,347,Timestamp: 3/1/25-3/31/25,0.994064557,Past Brand Recency - Instacart,71,-0.331,374821,Once a week,-0.174,More than Restaurant Consideration: Household Essentials,XM: 2. Social Control,79821,2025-03-01,2025-03-01,Social,More than Restaurant Consideration: Household Essentials,False
33082,2025-12-03 22:52:49.511000000,0.739,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.732,1569,Timestamp: 4/1/25-6/30/25,0.269175098,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control ",526,0.01,374821,10-19,0.008,BA MDS: Meets needs,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,BA MDS: Meets needs,False
2607,2025-12-03 22:52:49.433000000,1.0,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (2/1/25-2/28/25),1.0,208,Timestamp: 2/1/25-2/28/25,,Past Brand Recency - DoorDash,45,0.0,374821,I did not use in the past 30 days,0.0,Aided Awareness,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-02-01,2025-02-01,Any,Aided Awareness,False
18477,2025-12-03 22:52:49.485000000,0.255,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.206,47,Timestamp: 3/1/25-3/31/25,,Past Brand Recency - DoorDash,34,0.24,374821,I did not use in the past 30 days,0.049,Unaided Brand Awareness (First Mention),XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,Unaided Brand Awareness (First Mention),False
34832,2025-12-03 22:52:49.514000000,0.858,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.784,1079,Timestamp: 4/1/25-6/30/25,0.95841418,Past Brand Recency - Grubhub,103,0.095,374821,Several times a week,0.075,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",False
9200,2025-12-03 22:52:49.456000000,0.36,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.334,492,Timestamp: 4/1/25-4/30/25,0.387539213,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control ",110,0.077,374821,1,0.026,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,False
25070,2025-12-03 22:52:49.497000000,0.304,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.324,497,Timestamp: 2/1/25-2/28/25,0.386273601,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control ",174,-0.063,374821,1,-0.021,More than Restaurant Consideration: Fresh Food & Produce,XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,More than Restaurant Consideration: Fresh Food & Produce,False
42996,2025-12-03 22:52:49.530000000,0.438,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.387,178,Timestamp: 3/1/25-3/31/25,0.643011765,Past Brand Recency - Instacart,137,0.133,374821,Several times a week,0.052,More than Restaurant Consideration: Health & Medicine,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,More than Restaurant Consideration: Health & Medicine,False
8341,2025-12-03 22:52:49.454000000,0.739,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.709,568,Timestamp: 4/1/25-4/30/25,0.398158584,Children in HH,62,0.043,374821," Yes, age 0-6",0.031,BA: Has my favorite brands or stores,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,BA: Has my favorite brands or stores,False
16276,2025-12-03 22:52:49.478000000,0.594,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.564,32,Timestamp: 3/1/25-3/31/25,,Children in HH,39,0.053,374821," Yes, age 0-6",0.03,BA: Makes my life easier,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,BA: Makes my life easier,False
32146,2025-12-03 22:52:49.510000000,0.359,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.373,1686,Timestamp: 4/1/25-6/30/25,0.416321725,Children in HH,454,-0.037,374821," Yes, age 0-6",-0.014,More than Restaurant Consideration: Health & Medicine,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,More than Restaurant Consideration: Health & Medicine,False
42137,2025-12-03 22:52:49.528000000,0.925,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.844,160,Timestamp: 3/1/25-3/31/25,0.967878455,Past Brand Recency - Amazon,121,0.096,374821,Less than once a week,0.081,DashPass Aided Awareness,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,DashPass Aided Awareness,False
36403,2025-12-03 22:52:49.517000000,0.578,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.597,83,Timestamp: 2/1/25-2/28/25,0.169919759,DashPass Use,56,-0.031,374821,Have not heard of it,-0.018,More than Restaurant Aided Awareness,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,More than Restaurant Aided Awareness,False
17364,2025-12-03 22:52:49.481000000,0.644,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.639,45,Timestamp: 3/1/25-3/31/25,,"Digital Frequency (1, 2-3, 4-9, 10-19, 20+) with Control ",169,0.008,374821,4-9,0.005,Brand Familiarity,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,Brand Familiarity,False
35290,2025-12-03 22:52:49.515000000,0.419,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.477,1411,Timestamp: 4/1/25-6/30/25,0.852921716,Past Brand Recency - Uber Eats,173,-0.121,374821,Several times a week,-0.058,More than Restaurant Aided Awareness: Alcoholic Beverages,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,More than Restaurant Aided Awareness: Alcoholic Beverages,False
44338,2025-12-03 22:52:49.532000000,0.333,XM: 3. TV Exposed,XM: 3. TV (4/1/25-6/30/25),0.319,171,Timestamp: 4/1/25-6/30/25,0.22974202,DashPass Use,218,0.044,374821,Have not heard of it,0.014,Affinity,XM: 3. TV Control,79821,2025-04-01,2025-04-01,Tv,Affinity,False
11302,2025-12-03 22:52:49.462000000,0.429,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.56,147,Timestamp: 4/1/25-4/30/25,,Past Brand Recency - Uber Eats,26,-0.235,374821,I did not use in the past 30 days,-0.131,More than Restaurant Aided Awareness: Pet Supplies,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,More than Restaurant Aided Awareness: Pet Supplies,False
42767,2025-12-03 22:52:49.529000000,0.911,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.892,168,Timestamp: 3/1/25-3/31/25,0.401727755,Past Brand Recency - Grubhub,118,0.021,374821,Several times a week,0.019,DashPass Benefits: Save more than other delivery subscription services,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,DashPass Benefits: Save more than other delivery subscription services,False
1595,2025-12-03 22:52:49.427000000,0.127,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (2/1/25-2/28/25),0.096,79,Timestamp: 2/1/25-2/28/25,,Ethnicity,22,0.322,374821,Asian,0.031,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-02-01,2025-02-01,Any,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),False
22591,2025-12-03 22:52:49.492000000,0.476,XM Combos (Through 6/30): 4. Digital Exposed ONLY,XM: 4. Digital ONLY (4/1/25-6/30/25),0.432,63,Timestamp: 4/1/25-6/30/25,0.368774863,Past Brand Recency - DoorDash,57,0.101,374821,Once a week,0.044,More than Restaurant Consideration: Alcoholic Beverages,XM Combos (Through 6/30): 4. Digital Control ONLY,79821,2025-04-01,2025-04-01,Digital,More than Restaurant Consideration: Alcoholic Beverages,False
17465,2025-12-03 22:52:49.482000000,0.25,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (3/1/25 - 3/31/25),0.667,8,Timestamp: 3/1/25-3/31/25,,Ethnicity,6,-0.625,374821,Asian,-0.417,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-03-01,2025-03-01,Digital,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,False
35391,2025-12-03 22:52:49.515000000,0.726,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.693,4165,Timestamp: 4/1/25-6/30/25,0.979799242,Past Brand Usage,1354,0.047,374821,Amazon,0.033,DashPass Benefits Awareness: $0 delivery fees on eligible orders,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,DashPass Benefits Awareness: $0 delivery fees on eligible orders,False
30526,2025-12-03 22:52:49.507000000,0.421,XM: 2. Social Exposed,XM: 2. Social (3/1/25 - 3/31/25),0.414,390,Timestamp: 3/1/25-3/31/25,0.111008888,Past Brand Recency - DoorDash,132,0.017,374821,Once a week,0.007,More than Restaurant Consideration: Fresh Food & Produce,XM: 2. Social Control,79821,2025-03-01,2025-03-01,Social,More than Restaurant Consideration: Fresh Food & Produce,False
27172,2025-12-03 22:52:49.501000000,0.381,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.335,126,Timestamp: 2/1/25-2/28/25,0.509487535,Past Brand Recency - Uber Eats,87,0.138,374821,I did not use in the past 30 days,0.046,More than Restaurant Aided Awareness: Flowers,XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,More than Restaurant Aided Awareness: Flowers,False
6534,2025-12-03 22:52:49.447000000,0.363,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (3/1/25 - 3/31/25),0.504,655,Timestamp: 3/1/25-3/31/25,0.963255567,Past Brand Recency - Amazon,56,-0.279,374821,Several times a week,-0.141,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-03-01,2025-03-01,Any,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,False
14469,2025-12-03 22:52:49.472000000,0.2,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.315,30,Timestamp: 2/1/25-2/28/25,,Past Brand Recency - Amazon,23,-0.364,374821,Several times a week,-0.115,More than Restaurant Consideration: Alcoholic Beverages,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,More than Restaurant Consideration: Alcoholic Beverages,False
8479,2025-12-03 22:52:49.454000000,0.713,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.662,655,Timestamp: 4/1/25-4/30/25,0.605538371,Children in HH,62,0.078,374821," Yes, age 7-12",0.051,DashPass Benefits: Consistently adds valuable perks and benefits for members,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,DashPass Benefits: Consistently adds valuable perks and benefits for members,False
24349,2025-12-03 22:52:49.495000000,0.05,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.112,637,Timestamp: 2/1/25-2/28/25,0.998495688,Children in HH,224,-0.55,374821," Yes, age 7-12",-0.062,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),False
34340,2025-12-03 22:52:49.513000000,0.66,XM: 2. Social Exposed,XM: 2. Social (4/1/25-6/30/25),0.583,1933,Timestamp: 4/1/25-6/30/25,0.99494274,Past Brand Recency - Amazon,360,0.132,374821,Several times a week,0.077,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,XM: 2. Social Control,79821,2025-04-01,2025-04-01,Social,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,False
4936,2025-12-03 22:52:49.442000000,0.764,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (3/1/25 - 3/31/25),0.661,1333,Timestamp: 3/1/25-3/31/25,0.999069972,Delivery Category,229,0.156,374821," Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",0.103,BA MDS: Sets trends,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-03-01,2025-03-01,Any,BA MDS: Sets trends,False
12871,2025-12-03 22:52:49.466000000,0.385,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.49,135,Timestamp: 2/1/25-2/28/25,0.898996937,Delivery Category,110,-0.213,374821," Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",-0.104,BA MDS: Is different,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,BA MDS: Is different,False
28741,2025-12-03 22:52:49.503000000,0.735,XM: 2. Social Exposed,XM: 2. Social (3/1/25 - 3/31/25),0.664,987,Timestamp: 3/1/25-3/31/25,0.991598621,Delivery Category,394,0.107,374821," Groceries (e.g., dairy, eggs, produce, meat, bread, snacks, pasta, etc.)",0.071,BA: Is an essential part of my life,XM: 2. Social Control,79821,2025-03-01,2025-03-01,Social,BA: Is an essential part of my life,False
46667,2025-12-03 22:52:49.535000000,0.848,XM: 3. TV Exposed,XM: 3. TV (4/1/25-6/30/25),0.774,488,Timestamp: 4/1/25-6/30/25,0.99670014,Past Brand Recency - Grubhub,456,0.097,374821,Once a week,0.075,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,XM: 3. TV Control,79821,2025-04-01,2025-04-01,Tv,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,False
26941,2025-12-03 22:52:49.500000000,0.765,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.759,102,Timestamp: 2/1/25-2/28/25,0.069005671,Past Brand Recency - Instacart,74,0.007,374821,I did not use in the past 30 days,0.006,BA: Has my favorite brands or stores,XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,BA: Has my favorite brands or stores,False
13058,2025-12-03 22:52:49.467000000,0.476,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.513,105,Timestamp: 2/1/25-2/28/25,0.370567777,Delivery Category,76,-0.071,374821," Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",-0.036,BA MDS: Sets trends,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,BA MDS: Sets trends,False
36932,2025-12-03 22:52:49.518000000,0.361,XM: 3. TV Exposed,XM: 3. TV (2/1/25-2/28/25),0.327,786,Timestamp: 2/1/25-2/28/25,0.800943909,Delivery Category,531,0.105,374821," Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",0.034,DashPass Worth,XM: 3. TV Control,79821,2025-02-01,2025-02-01,Tv,DashPass Worth,False
44867,2025-12-03 22:52:49.533000000,0.083,XM: 3. TV Exposed,XM: 3. TV (4/1/25-6/30/25),0.079,1934,Timestamp: 4/1/25-6/30/25,0.340800715,Delivery Category,1536,0.052,374821," Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",0.004,DashPass Aided Awareness (DD aware non-users),XM: 3. TV Control,79821,2025-04-01,2025-04-01,Tv,DashPass Aided Awareness (DD aware non-users),False
9129,2025-12-03 22:52:49.456000000,0.408,XM Combos (Through 4/30) OLD: 0. ANY Exposed,XM: 0. ANY (4/1/25-4/30/25),0.47,1157,Timestamp: 4/1/25-4/30/25,0.834064053,Delivery Category,134,-0.132,374821," Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",-0.062,More than Restaurant Aided Awareness: Household Essentials,XM Combos (Through 4/30) OLD: 0. ANY Control,79821,2025-04-01,2025-04-01,Any,More than Restaurant Aided Awareness: Household Essentials,False
24999,2025-12-03 22:52:49.497000000,0.459,XM: 2. Social Exposed,XM: 2. Social (2/1/25-2/28/25),0.545,1060,Timestamp: 2/1/25-2/28/25,0.995687283,Delivery Category,373,-0.158,374821," Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",-0.086,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,XM: 2. Social Control,79821,2025-02-01,2025-02-01,Social,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,False
42925,2025-12-03 22:52:49.529000000,0.486,XM: 3. TV Exposed,XM: 3. TV (3/1/25 - 3/31/25),0.372,183,Timestamp: 3/1/25-3/31/25,0.955052633,Past Brand Recency - Instacart,128,0.309,374821,Once a week,0.115,More than Restaurant Consideration: Prepared Restaurant Food,XM: 3. TV Control,79821,2025-03-01,2025-03-01,Tv,More than Restaurant Consideration: Prepared Restaurant Food,False
28928,2025-12-03 22:52:49.504000000,0.789,XM: 2. Social Exposed,XM: 2. Social (3/1/25 - 3/31/25),0.725,838,Timestamp: 3/1/25-3/31/25,0.975937146,Delivery Category,301,0.088,374821," Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",0.064,BA MDS: Meets needs,XM: 2. Social Control,79821,2025-03-01,2025-03-01,Social,BA MDS: Meets needs,False
13083,2025-12-03 22:52:49.467000000,0.237,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.254,114,Timestamp: 2/1/25-2/28/25,0.214572052,Delivery Category,86,-0.066,374821," Prepared Restaurant Food (e.g., pizza, Thai food, Mexican food, sushi, etc.)",-0.017,Unaided Brand Awareness (First Mention),XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,Unaided Brand Awareness (First Mention),False
21018,2025-12-03 22:52:49.489000000,0.147,XM Combos (Through 6/30): 4. Digital Exposed ONLY,XM: 4. Digital ONLY (4/1/25-6/30/25),0.123,312,Timestamp: 4/1/25-6/30/25,0.60550875,Delivery Category,253,0.201,374821," Personal Care &amp; Beauty (e.g., cosmetics/makeup, bath and body, skincare, feminine care, etc.)",0.025,DashPass Actions – Talked to others,XM Combos (Through 6/30): 4. Digital Control ONLY,79821,2025-04-01,2025-04-01,Digital,DashPass Actions – Talked to others,False
13829,2025-12-03 22:52:49.469000000,0.571,XM Combos (Through 4/30) OLD: 4. Digital Exposed ONLY,XM: 4. Digital ONLY (2/1/25-2/28/25),0.0,7,Timestamp: 2/1/25-2/28/25,,Ethnicity,3,0.0,374821,Prefer not to answer,0.571,Aided Awareness,XM Combos (Through 4/30) OLD: 4. Digital Control ONLY,79821,2025-02-01,2025-02-01,Digital,Aided Awareness,False
